v_mps,a_deg,b_m,chi,mu,U_max,step_of_Umax,contact_len_s,max_overlap_m,UW_max
5.0,0.0,0.0,3.6,0.47,2.086205668143431,21600.0,0.0003199999999999,0.00027555,4.967773825184617
5.0,0.0,0.0,4.4,0.47,3.383234352354614,21700.0,0.0003399999999999,0.0002862,5.806201221778373
5.0,0.0,0.0,4.8,0.47,4.204624884612501,21700.0,0.00033,0.00029085,6.204879919512293
5.0,0.0,0.0,5.2,0.47,5.15356553249803,21700.0,0.0003399999999999,0.0002949899999999,6.587207010013913
5.0,0.0,0.0,5.6,0.47,6.255690546905529,21800.0,0.0003399999999999,0.00029919,6.966034776865091
5.0,0.0,0.0,6.0,0.47,7.527933721386279,21800.0,0.0003599999999999,0.00030307,7.341022595647761
5.0,0.0,0.0,6.4,0.47,8.97357160659493,21800.0,0.0003599999999999,0.00030665,7.703833085663768
5.0,0.0,0.0,6.8,0.47,10.606572614732348,21800.0,0.0003599999999999,0.00030997,8.055439440301965
5.0,0.0,0.0,7.2,0.47,12.441277039182223,21800.0,0.00037,0.00031322,8.396652339398424
5.0,0.0,0.0,7.6,0.47,14.528808407907576,21900.0,0.00037,0.00031657,8.742483308213066
5.0,0.0,0.0,8.0,0.47,16.86999417795084,21900.0,0.0003599999999999,0.0003196999999999,9.083668394073658
5.0,0.0,0.0,8.4,0.47,19.471579142115008,21900.0,0.00037,0.00032259,9.416483232182769
5.0,0.0,0.0,8.8,0.47,22.350312282240285,21900.0,0.0003799999999999,0.0003253099999999,9.74139581219207
5.0,0.0,0.0,9.2,0.47,25.523430056755625,21900.0,0.00037,0.00032789,10.05890508771613
5.0,0.0,0.0,9.6,0.47,29.00794447926892,21900.0,0.00039,0.0003304699999999,10.369406105287304
5.0,0.0,0.0,10.0,0.47,32.88879006235488,22000.0,0.0003799999999999,0.0003332,10.686295915900963
5.0,0.0,0.0,10.4,0.47,37.15106699286915,22000.0,0.00039,0.0003356499999999,11.000503353403923
5.0,0.0,0.0,10.8,0.47,41.79888884688276,22000.0,0.00039,0.00033811,11.308753002358726
5.0,0.0,0.0,11.2,0.47,46.85049768730851,22000.0,0.00039,0.00034044,11.611210529518344
5.0,0.0,0.0,11.6,0.47,52.326891429291216,22000.0,0.0003999999999999,0.00034257,11.908255585776688
5.0,0.0,0.0,12.0,0.47,58.24856150514836,22000.0,0.00039,0.00034473,12.200131029001096
5.0,0.0,0.0,12.4,0.47,64.63501009183165,22000.0,0.00039,0.0003467299999999,12.486996753220152
5.0,0.0,0.0,12.8,0.47,71.56830701098163,22100.0,0.00041,0.0003489199999999,12.7751614141062
5.0,0.0,0.0,13.2,0.47,79.11230762274762,22100.0,0.0003999999999999,0.00035104,13.06758007003651
5.0,0.0,0.0,13.6,0.47,87.21102073616309,22100.0,0.0003999999999999,0.00035304,13.355593759396651
5.0,0.0,0.0,14.0,0.47,95.8907832189846,22100.0,0.00041,0.0003550099999999,13.6393574179812
5.0,0.0,0.0,14.4,0.47,105.1689457769101,22100.0,0.0004199999999999,0.00035701,13.919023359903406
5.0,0.0,0.0,14.8,0.47,115.07193743321427,22100.0,0.00041,0.00035889,14.194767800990668
5.0,0.0,0.0,15.2,0.47,125.6230762192216,22100.0,0.00041,0.00036054,14.466663377175838
5.0,0.0,0.0,15.6,0.47,136.85060373655037,22100.0,0.0004199999999999,0.00036226,14.735009645519044
5.0,0.0,0.0,16.0,0.47,148.77013758018495,22100.0,0.0004199999999999,0.000364,14.999656366499552
5.0,0.0,0.0,16.4,0.47,161.51623019672104,22200.0,0.0004199999999999,0.00036569,15.266376983494458
5.0,0.0,0.0,16.8,0.47,175.18396169965928,22200.0,0.0004199999999999,0.0003674999999999,15.537691575204825
5.0,0.0,0.0,17.2,0.47,189.66187482416564,22200.0,0.0004199999999999,0.00036919,15.805783441434674
5.0,0.0,0.0,17.6,0.47,204.9757112113391,22200.0,0.00043,0.0003708499999999,16.070803492247396
5.0,0.0,0.0,18.0,0.47,221.14099737422873,22200.0,0.0004199999999999,0.0003725899999999,16.332649054221275
5.0,0.0,0.0,18.4,0.47,238.19457318790631,22200.0,0.0004399999999999,0.0003741,16.591590546468833
5.0,0.0,0.0,18.8,0.47,256.16620271968185,22200.0,0.00043,0.00037569,16.84763191147792
5.0,0.0,0.0,19.2,0.47,275.08442149260907,22200.0,0.00043,0.00037718,17.10090427084422
5.0,0.0,0.0,19.6,0.47,294.96352944320546,22200.0,0.0004399999999999,0.00037851,17.351461282118528
5.0,0.0,0.0,20.0,0.47,315.8416695276528,22200.0,0.0004399999999999,0.00038,17.599336150962202
0.5,0.0,0.0,4.0,0.0,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.025,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.05,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.075,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.1,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.125,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.15,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.175,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.2,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.225,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.25,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.275,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.3,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.325,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.35,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.375,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.4,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.425,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.45,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.475,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.5,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.525,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.55,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.575,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.6,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.625,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.65,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.675,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.7,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.725,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.75,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.775,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.8,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.825,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.85,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.875,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.9,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.925,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.95,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,0.975,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.5,0.0,0.0,4.0,1.0,0.1244673302892577,202600.0,0.0004799999999999,4.459999999999881e-05,0.3403669567591382
0.6,0.0,0.0,4.0,0.0,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.025,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.05,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.075,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.1,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.125,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.15,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.175,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.2,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.225,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.25,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.275,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.3,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.325,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.35,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.375,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.4,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.425,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.45,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.475,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.5,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.525,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.55,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.575,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.6,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.625,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.65,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.675,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.7,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.725,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.75,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.775,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.8,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.825,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.85,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.875,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.9,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.925,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.95,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,0.975,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.6,0.0,0.0,4.0,1.0,0.1558599682400237,169200.0,0.00049,5.159999999999887e-05,0.4237078637338191
0.7,0.0,0.0,4.0,0.0,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.025,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.05,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.075,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.1,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.125,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.15,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.175,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.2,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.225,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.25,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.275,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.3,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.325,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.35,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.375,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.4,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.425,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.45,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.475,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.5,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.525,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.55,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.575,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.6,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.625,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.65,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.675,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.7,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.725,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.75,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.775,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.8,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.825,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.85,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.875,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.9,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.925,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.95,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,0.975,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.7,0.0,0.0,4.0,1.0,0.1886562361362044,145300.0,0.00049,5.840000000000012e-05,0.5097666872109418
0.8,0.0,0.0,4.0,0.0,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.025,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.05,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.075,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.1,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.125,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.15,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.175,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.2,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.225,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.25,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.275,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.3,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.325,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.35,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.375,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.4,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.425,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.45,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.475,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.5,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.525,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.55,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.575,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.6,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.625,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.65,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.675,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.7,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.725,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.75,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.775,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.8,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.825,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.85,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.875,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.9,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.925,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.95,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,0.975,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.8,0.0,0.0,4.0,1.0,0.2228343984578353,127400.0,0.00047,6.499999999999909e-05,0.5983932536623254
0.9,0.0,0.0,4.0,0.0,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.025,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.05,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.075,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.1,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.125,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.15,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.175,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.2,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.225,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.25,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.275,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.3,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.325,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.35,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.375,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.4,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.425,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.45,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.475,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.5,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.525,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.55,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.575,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.6,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.625,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.65,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.675,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
0.9,0.0,0.0,4.0,0.7,0.2580710857643511,113400.0,0.0004599999999999,7.13000000000033e-05,0.6886703036160944
